positions_X,positions_y
1.4164,-8.2238
1.3506,-8.4052
1.2565,-8.5707
1.1338,-8.7128
0.8447,-8.9167
0.6787,-9.0235
0.4211,-9.2612
0.242,-9.5515
0.1792,-9.7339
0.1464,-9.9239
0.1444,-10.1166
0.1734,-10.3072
0.2325,-10.4907
1.3211,-9.9944
1.2634,-10.0304
1.1747,-10.107
1.084,-10.2335
1.0283,-10.3883
1.0181,-10.554
1.0548,-10.7162
1.1355,-10.8616
1.2538,-10.9784
1.4001,-11.0574
1.5626,-11.0923
1.7284,-11.0801
1.8842,-11.022
2.0174,-10.9225
2.1173,-10.7897
2.1761,-10.6342
2.1889,-10.4685
2.1548,-10.3058
2.0764,-10.1592
1.9572,-10.0373
1.8042,-9.9177
1.5322,-9.6846
1.3103,-9.4093
1.2331,-9.2465
1.1885,-9.0647
1.1768,-8.8727
1.1785,-8.6741
1.1804,-8.4749
1.1778,-8.2757
1.1696,-8.0765
1.1571,-7.8776
1.1423,-7.6788
1.1314,-7.4802
1.1328,-7.2817
1.1486,-7.0841
1.1801,-6.8888
1.2295,-6.6977
1.2973,-6.5129
1.3862,-6.3393
1.4989,-6.1825
1.6347,-6.0481
1.7919,-5.9428
1.9671,-5.8658
2.1535,-5.8187
2.3454,-5.8024
2.5375,-5.8171
2.7248,-5.8625
2.9032,-5.9378
3.0803,-6.0265
3.2628,-6.104
1.3131,-9.9987
1.2421,-10.0372
1.1292,-10.1057
0.9808,-10.2119
0.8317,-10.3398
0.6939,-10.4817
0.5696,-10.6356
1.2993,-10.0059
1.2173,-10.0517
1.0936,-10.13
0.9422,-10.2437
0.7957,-10.3756
0.6614,-10.5208
1.3316,-9.989
1.2828,-10.0147
1.1903,-10.0678
1.0565,-10.156
0.9046,-10.2753
0.7609,-10.4108
0.6299,-10.5591
1.3238,-9.993
1.2636,-10.0253
1.1609,-10.086
1.0185,-10.1839
0.8676,-10.3079
0.7269,-10.4467
0.5993,-10.598
1.313,-9.9986
1.2418,-10.0376
1.1287,-10.1066
0.9802,-10.2132
0.8313,-10.3413
0.6937,-10.4834
0.5696,-10.6376
1.2993,-10.0059
1.2173,-10.0517
1.0936,-10.1301
0.9422,-10.2437
0.7957,-10.3757
0.6614,-10.5209
1.3316,-9.989
1.2829,-10.0147
1.1903,-10.0678
1.0565,-10.156
0.9046,-10.2753
0.7609,-10.4108
0.6299,-10.5591
1.277,-10.0179
1.1812,-10.0734
1.0444,-10.1648
0.8927,-10.2856
0.7499,-10.4222
0.62,-10.5715
1.3207,-9.9946
1.2569,-10.029
1.1509,-10.0923
1.0062,-10.1931
0.8559,-10.3185
0.7162,-10.4584
0.5897,-10.6106
1.3089,-10.0008
1.2342,-10.0419
1.1177,-10.1138
1.0035,-10.1919
0.936,-10.2381
0.9169,-10.2512
0.9172,-10.251
0.9174,-10.2509
0.9176,-10.2508
0.9176,-10.2508
0.9177,-10.2508
0.9392,-10.2359
1.0002,-10.19
1.0873,-10.106
1.1764,-9.9673
1.2275,-9.7645
1.2005,-9.5271
1.1102,-9.3042
0.9939,-9.1281
0.9009,-9.0
0.8253,-8.8791
0.7786,-8.7926
0.7603,-8.7588
0.7604,-8.7593
0.7608,-8.76
0.761,-8.7605
0.7612,-8.7607
0.7613,-8.7609
0.7613,-8.761
0.7614,-8.7611
0.7614,-8.7612
0.7614,-8.7612
0.7614,-8.7612
0.7614,-8.7611
0.7614,-8.7611
0.7614,-8.7611
0.7614,-8.7611
0.7614,-8.7611
0.7614,-8.7611
0.7614,-8.7611
0.7614,-8.7611
0.7614,-8.7611
0.7844,-8.7488
0.8496,-8.7091
0.9489,-8.631
1.0574,-8.5062
1.1333,-8.356
1.1645,-8.1896
1.1609,-7.9991
1.151,-7.801
1.1421,-7.6021
1.1389,-7.4032
1.1478,-7.2049
1.1707,-7.008
1.2101,-6.8142
1.267,-6.6254
1.3441,-6.4453
1.444,-6.2784
1.5665,-6.1297
1.7092,-6.012
1.8683,-5.9344
2.0346,-5.9024
2.2004,-5.9184
2.3547,-5.9802
2.4855,-6.0828
2.5834,-6.2196
2.6678,-6.3919
2.7623,-6.5652
2.8735,-6.7225
3.0093,-6.8542
3.1681,-6.9606
3.3433,-7.0396
3.529,-7.0891
3.7162,-7.1033
3.9031,-7.0809
4.0762,-7.0219
4.2283,-6.9264
4.3569,-6.798
4.5208,-6.51
4.574,-6.3255
4.5975,-6.133
4.6038,-5.9348
4.6022,-5.7357
4.6026,-5.5367
4.6152,-5.3396
4.6519,-5.1502
4.7209,-4.9736
4.8207,-4.8102
4.9466,-4.6649
5.0947,-4.5418
5.2607,-4.4439
1.3293,-9.9913
1.277,-10.0135
1.1754,-10.0413
1.0253,-10.0483
0.8658,-10.0117
0.7209,-9.9311
0.6021,-9.8104
0.4917,-9.6532
0.4016,-9.4824
0.3453,-9.3035
1.3348,-9.9877
1.3004,-10.0061
1.2185,-10.0491
1.0902,-10.1157
0.9205,-10.2019
0.7423,-10.29
0.5625,-10.3765
0.3817,-10.4609
1.3041,-10.0035
1.2233,-10.0438
1.0956,-10.1065
0.9248,-10.1883
0.7447,-10.2721
0.5628,-10.3543
0.3801,-10.4343
1.3107,-10.0002
1.2353,-10.0378
1.1137,-10.0977
0.9459,-10.1783
0.7662,-10.2623
0.5845,-10.3446
0.4019,-10.4249
1.3166,-9.9972
1.2468,-10.0321
1.131,-10.0892
0.9672,-10.1682
0.788,-10.2522
0.6334,-10.3235
0.5311,-10.3707
0.4798,-10.3944
0.476,-10.3961
0.4763,-10.396
0.4765,-10.3959
0.4766,-10.3958
0.4767,-10.3958
0.4767,-10.3958
0.4768,-10.3958
0.4768,-10.3958
0.4768,-10.3958
0.4768,-10.3958
0.4768,-10.3958
0.4768,-10.3958
0.4768,-10.3958
0.4768,-10.3958
0.4768,-10.3958
0.4768,-10.3958
0.4768,-10.3958
0.4768,-10.3958
0.4768,-10.3958
0.4768,-10.3958
0.4768,-10.3958
0.4768,-10.3958
0.4768,-10.3958
0.4768,-10.3958
0.4768,-10.3958
0.4768,-10.3958
0.4768,-10.3958
0.4768,-10.3958
0.4768,-10.3958
0.4768,-10.3958
0.4768,-10.3958
0.4768,-10.3958
0.4768,-10.3958
0.4768,-10.3958
0.4768,-10.3958
0.4768,-10.3958
0.4768,-10.3958
0.4768,-10.3958
0.4768,-10.3958
0.4769,-10.3958
0.4769,-10.3958
0.4769,-10.3958
0.4769,-10.3958
0.4769,-10.3958
0.4769,-10.3958
0.4769,-10.3958
0.4769,-10.3958
0.4769,-10.3958
0.4769,-10.3958
0.4769,-10.3958
0.4769,-10.3958
0.4769,-10.3958
0.4769,-10.3958
0.4769,-10.3958
0.4769,-10.3958
0.4769,-10.3958
0.4769,-10.3958
0.4769,-10.3958
0.4769,-10.3958
0.4769,-10.3958
0.4769,-10.3958
0.4769,-10.3958
0.4769,-10.3958
0.4769,-10.3958
0.4769,-10.3958
positions_X,positions_y
0.7402,3.1583
0.7402,3.1432
0.7425,3.0784
0.7504,2.9628
0.7635,2.7932
0.7816,2.5976
0.8029,2.3994
0.8261,2.2012
0.8507,2.0032
0.8763,1.8054
0.9021,1.6077
0.927,1.4098
0.9504,1.2118
0.9708,1.0135
0.9873,0.8149
0.9991,0.6159
1.0053,0.4167
1.0048,0.2175
0.9973,0.0185
0.9819,-0.1801
0.9584,-0.3778
0.926,-0.5742
0.8842,-0.7688
0.8332,-0.9611
0.773,-1.1508
0.9786,1.0146
0.9893,0.9749
1.0102,0.8828
1.041,0.7396
1.081,0.5527
1.1208,0.358
1.1586,0.162
1.1937,-0.0344
1.2256,-0.2313
1.2536,-0.4287
1.277,-0.6267
1.2956,-0.8251
1.309,-1.024
1.3169,-1.2231
1.3192,-1.4224
1.3158,-1.6217
1.3065,-1.8207
1.2918,-2.0195
1.272,-2.2178
1.2473,-2.4156
1.219,-2.613
1.8177,-1.256
1.8465,-1.3181
1.8926,-1.4275
1.9563,-1.588
2.0283,-1.7712
2.1515,-2.102
2.2176,-2.2903
2.2804,-2.4795
2.3393,-2.67
2.3945,-2.8616
2.446,-3.0542
1.8134,-1.2467
1.8352,-1.2939
1.8774,-1.3889
1.9408,-1.5328
2.0183,-1.7108
2.096,-1.8941
2.172,-2.0787
2.2457,-2.264
2.3166,-2.4505
2.3847,-2.6379
2.45,-2.8263
2.5121,-3.0158
2.5708,-3.2063
1.8186,-1.258
1.8484,-1.3226
1.8979,-1.4343
1.9687,-1.5954
2.0474,-1.7763
2.1261,-1.9595
2.2617,-2.2878
2.3915,-2.6203
2.4605,-2.8074
2.5268,-2.9954
2.5901,-3.1845
1.8142,-1.2486
1.8379,-1.2998
1.8823,-1.3982
1.9486,-1.5459
2.0276,-1.7242
2.107,-1.9069
2.185,-2.0906
2.323,-2.4286
2.3948,-2.6146
2.4641,-2.8016
2.5539,-3.0501
2.5772,-3.1143
2.5811,-3.1252
2.5809,-3.1246
2.5808,-3.1244
2.5808,-3.1243
2.5718,-3.0994
2.5449,-3.0253
2.5008,-2.9032
2.4576,-2.7841
2.4337,-2.718
2.4293,-2.7058
2.4294,-2.7061
2.4295,-2.7062
2.4385,-2.7309
2.4678,-2.8017
2.5276,-2.9079
2.6043,-3.0022
2.6515,-3.0512
2.6599,-3.0595
2.6598,-3.0593
2.6597,-3.0591
2.6779,-3.0777
2.6934,-3.094
2.6933,-3.0939
2.7115,-3.1129
2.7659,-3.1696
2.8556,-3.2632
2.9796,-3.3926
3.137,-3.5569
3.2903,-3.7169
3.4029,-3.8343
3.4757,-3.9103
3.5098,-3.9459
3.5103,-3.9464
3.51,-3.9462
3.5099,-3.946
3.5098,-3.9459
3.5279,-3.9649
3.5825,-4.0214
3.6735,-4.1139
3.8034,-4.2419
3.947,-4.3779
4.0948,-4.5118
4.3685,-4.7442
4.6402,-4.9567
4.8012,-5.0744
4.9594,-5.1923
5.094,-5.3274
5.2133,-5.4842
5.328,-5.6467
5.432,-5.8154
5.5241,-5.9914
5.6061,-6.1725
4.9802,-6.0295
4.9782,-6.1152
4.9763,-6.2515
4.9748,-6.4371
4.9593,-6.6338
4.9325,-6.8312
4.8965,-7.0271
4.8511,-7.221
4.7963,-7.4124
4.7319,-7.6006
4.6571,-7.7848
4.5711,-7.9638
4.4733,-8.1366
4.3639,-8.3021
4.2427,-8.4591
4.1102,-8.6064
3.9661,-8.7418
3.8104,-8.8633
4.3997,-8.1384
4.3355,-8.1478
4.2207,-8.1573
4.0556,-8.1499
3.8726,-8.1113
3.6959,-8.0399
3.5347,-7.9379
3.3946,-7.8087
3.2806,-7.6567
3.1967,-7.4862
3.1287,-7.1573
3.1358,-6.9779
3.1752,-6.7894
3.2429,-6.607
3.3342,-6.4333
3.1221,-7.0959
3.0752,-7.0455
2.9965,-6.9555
2.9023,-6.8183
2.7857,-6.5096
2.764,-6.3201
2.8099,-5.9869
2.8778,-5.8191
2.979,-5.6553
3.1312,-7.1048
3.101,-7.0728
2.9692,-6.9185
2.821,-6.6492
2.7563,-6.3365
2.7615,-6.1591
2.8003,-5.9726
2.8721,-5.7953
2.9733,-5.6309
3.131,-7.1048
3.0998,-7.0717
3.0345,-6.9992
2.9467,-6.8803
2.8166,-6.5733
2.7881,-6.3849
2.794,-6.1946
2.8344,-6.0085
2.891,-5.8558
2.9291,-5.7569
2.9471,-5.7103
2.9476,-5.7093
2.9476,-5.7097
2.9476,-5.7099
2.9476,-5.71
2.9475,-5.7101
2.938,-5.734
2.9065,-5.8006
2.8391,-5.8994
2.7146,-6.0096
2.5242,-6.089
2.3005,-6.0924
2.1018,-6.0482
1.9719,-6.0053
1.8308,-5.9857
1.8134,-5.9859
1.8144,-5.9859
1.8151,-5.9859
1.8155,-5.9859
1.8158,-5.9859
1.8159,-5.9859
1.816,-5.9859
1.8161,-5.9859
1.8163,-6.012
1.8156,-6.0905
1.8218,-6.2188
1.8534,-6.3908
1.9172,-6.5696
2.0112,-6.7376
2.1316,-6.889
2.274,-7.0207
2.4347,-7.13
2.6096,-7.2147
2.795,-7.2735
2.987,-7.3053
3.1819,-7.3101
3.3757,-7.2883
3.5646,-7.2402
3.745,-7.1665
3.9141,-7.0688
4.0696,-6.95
4.2098,-6.8127
4.3333,-6.6599
4.439,-6.4941
4.5259,-6.3176
4.6321,-5.982
4.6623,-5.7938
4.6713,-5.5969
4.666,-5.3983
4.646,-5.0428
4.6514,-4.8556
4.6878,-4.6688
4.7565,-4.4898
4.8542,-4.3229
4.975,-4.1695
5.1148,-4.0324
1.8119,-5.8448
1.7599,-5.856
1.6581,-5.8709
1.5094,-5.8925
1.3278,-5.9405
1.1454,-6.0121
0.9723,-6.1046
0.8124,-6.2177
0.6685,-6.3502
0.543,-6.5002
0.4381,-6.6652
0.3547,-6.8424
1.8085,-5.8446
1.7515,-5.86
1.6483,-5.8958
1.5008,-5.964
1.3393,-6.0653
1.1906,-6.1907
0.9731,-6.4682
0.8889,-6.6428
0.8319,-6.8279
0.8057,-7.0186
0.8117,-7.2108
0.8498,-7.3992
0.9193,-7.578
1.0185,-7.7422
1.1442,-7.888
1.2925,-8.0128
1.4574,-8.1183
1.6336,-8.2026
1.8167,-8.2563
1.2523,-8.0767
1.294,-8.1572
1.3729,-8.2767
1.4899,-8.4257
1.6206,-8.5745
1.7608,-8.7155
1.9095,-8.8477
2.0652,-8.9716
2.2274,-9.0868
2.3955,-9.1934
2.5685,-9.292
2.7454,-9.3836
1.2434,-8.0573
1.2721,-8.1239
1.3259,-8.2336
1.4129,-8.3868
1.5179,-8.5533
1.6322,-8.7163
1.7539,-8.8742
1.8813,-9.0275
2.0142,-9.176
2.1519,-9.3202
2.2938,-9.4602
2.4394,-9.5964
2.5877,-9.7296
2.8534,-9.9588
3.0058,-10.0873
3.1575,-10.2166
3.3045,-10.3507
3.4447,-10.4919
1.245,-8.0597
1.2735,-8.1297
1.324,-8.2451
1.4036,-8.4056
1.4988,-8.5785
1.602,-8.749
1.7113,-8.9158
1.8253,-9.0794
1.9436,-9.2399
2.0662,-9.3972
2.192,-9.5519
2.3203,-9.7045
2.4506,-9.8554
2.5821,-10.0053
2.7137,-10.1551
2.8441,-10.3058
2.9715,-10.459
3.0923,-10.6171
1.2378,-8.0429
1.2555,-8.0853
1.2731,-8.1273
1.2731,-8.1275
1.273,-8.1274
1.2729,-8.1274
1.2729,-8.1274
1.2729,-8.1274
1.2729,-8.1274
1.2729,-8.1274
1.2729,-8.1274
positions_X,positions_y
0.7695,3.1583
0.7695,3.1583
0.7695,3.1581
0.7695,3.1365
0.7696,3.1052
0.77,3.0358
0.7708,2.9621
0.7728,2.8274
0.7756,2.6919
0.7794,2.5291
0.7818,2.4274
0.7853,2.2798
0.7879,2.1601
0.7907,2.0005
0.7921,1.8629
0.7922,1.7173
0.7913,1.6216
0.7881,1.4741
0.784,1.3646
0.7742,1.1915
0.7654,1.0802
0.7543,0.9672
0.7361,0.8189
0.7186,0.7027
0.6911,0.5499
0.6715,0.4564
0.6422,0.3324
0.6182,0.242
0.5834,0.1236
0.5068,-0.0982
0.9816,1.0045
0.993,0.9604
1.0054,0.9084
1.0317,0.7889
1.0671,0.6298
1.1005,0.4757
1.1217,0.3743
1.1523,0.2218
1.1733,0.112
1.2007,-0.0411
1.2159,-0.1316
1.2366,-0.2656
1.2526,-0.3802
1.2716,-0.5385
1.2824,-0.6436
1.2952,-0.7945
1.3015,-0.892
1.308,-1.0274
1.3111,-1.1329
1.3123,-1.2684
1.3102,-1.4078
1.3034,-1.5671
1.2964,-1.6724
1.2832,-1.8213
1.273,-1.9144
1.2545,-2.0566
1.2379,-2.167
1.1974,-2.3966
1.1692,-2.5353
1.8207,-1.2623
1.8596,-1.3469
1.922,-1.4987
1.9947,-1.7101
2.0416,-1.8475
2.0713,-1.9363
2.1138,-2.0693
2.1474,-2.1801
2.1916,-2.3355
2.2193,-2.4395
2.2557,-2.5866
2.2809,-2.6974
2.3102,-2.8379
2.3388,-2.9907
1.8163,-1.2528
1.8495,-1.3254
1.9075,-1.4619
1.988,-1.6616
2.0752,-1.8793
2.1586,-2.0951
2.2395,-2.3141
2.3162,-2.5345
2.3876,-2.7545
2.4547,-2.9779
2.5171,-3.2026
1.828,-1.2782
1.8747,-1.3805
1.9591,-1.5788
2.0453,-1.7925
2.1309,-2.0075
2.2142,-2.2255
2.2938,-2.4449
2.3456,-2.5937
2.4011,-2.7602
2.4446,-2.897
2.491,-3.0496
1.8124,-1.2449
1.8356,-1.2946
1.8869,-1.4096
1.9666,-1.5921
2.0583,-1.8042
2.1484,-2.0173
2.2369,-2.2333
2.3226,-2.4504
2.4271,-2.7285
2.494,-2.9164
2.5688,-3.1373
1.8137,-1.2473
1.8422,-1.3091
1.8982,-1.4342
1.9823,-1.6257
2.075,-1.8383
2.1662,-2.051
2.2561,-2.2664
2.3433,-2.4829
2.4266,-2.6987
2.507,-2.9177
2.5836,-3.138
1.8128,-1.2455
1.8386,-1.3013
1.893,-1.4222
1.9749,-1.6076
2.0678,-1.8197
2.1605,-2.0361
2.2498,-2.2496
2.3364,-2.4642
2.4205,-2.6818
2.5007,-2.8988
2.5783,-3.1188
1.8124,-1.2449
1.8352,-1.2939
1.8868,-1.4081
1.9675,-1.5897
2.0597,-1.7993
2.1522,-2.0136
2.2425,-2.2289
2.3296,-2.4433
2.4144,-2.6606
2.4959,-2.8792
2.5734,-3.0971
2.6481,-3.3181
1.8308,-1.2844
1.8796,-1.3909
1.9562,-1.5656
2.0459,-1.7773
2.1346,-1.991
2.2214,-2.2077
2.3049,-2.4256
2.3847,-2.6428
2.4616,-2.863
2.5346,-3.0846
1.8124,-1.2449
1.8302,-1.2831
1.8785,-1.3899
1.9557,-1.5634
2.0476,-1.7719
2.1399,-1.9862
2.2302,-2.2015
2.3173,-2.4159
2.4026,-2.6331
2.4847,-2.8515
2.5627,-3.0692
2.6381,-3.29
1.8314,-1.2857
1.8812,-1.3945
1.9585,-1.5709
2.0476,-1.781
2.1373,-1.9964
2.2239,-2.2111
2.3087,-2.4306
2.3891,-2.6475
2.4661,-2.8656
2.5398,-3.087
1.8124,-1.2449
1.8352,-1.2939
1.8878,-1.4107
1.9678,-1.5917
2.0605,-1.8033
2.1519,-2.0159
2.2417,-2.2314
2.3289,-2.4478
2.4124,-2.6636
2.4934,-2.8824
2.5709,-3.1024
2.6443,-3.3217
1.8327,-1.2884
1.8833,-1.3994
1.9603,-1.5764
2.0495,-1.7888
2.1385,-2.0046
2.2125,-2.1898
2.2954,-2.4059
2.3466,-2.5443
2.4087,-2.719
2.4831,-2.9401
2.5524,-3.1608
1.8125,-1.245
1.8291,-1.2806
1.8767,-1.3864
1.9518,-1.5568
2.0435,-1.7671
2.1349,-1.9818
2.2233,-2.1958
2.31,-2.4125
2.3938,-2.6302
2.4735,-2.8473
2.5501,-3.0677
2.6231,-3.2892
1.8288,-1.28
1.8764,-1.3839
1.9512,-1.5553
2.0395,-1.7648
2.1284,-1.9806
2.2142,-2.1955
2.2977,-2.4135
2.378,-2.6326
2.4543,-2.853
2.5258,-3.0729
1.8124,-1.245
1.8346,-1.2925
1.886,-1.407
1.966,-1.5882
2.0585,-1.7998
2.1496,-2.0125
2.2391,-2.2281
2.3261,-2.4447
2.4092,-2.6606
2.4897,-2.8795
2.5667,-3.0997
2.6396,-3.3192
1.8324,-1.2877
1.8823,-1.3969
1.9605,-1.5762
2.0492,-1.7867
2.1384,-2.0023
2.2252,-2.2191
2.308,-2.4351
2.3884,-2.6542
2.4645,-2.8726
2.5375,-3.0941
1.8126,-1.2452
1.8321,-1.287
1.8828,-1.3995
1.9595,-1.5722
2.0522,-1.783
2.1446,-1.9973
2.2339,-2.2108
2.3214,-2.4271
2.4056,-2.6426
2.4874,-2.8611
2.5657,-3.0809
2.64,-3.2999
1.8285,-1.2794
1.8759,-1.3827
1.95,-1.5518
2.0396,-1.7627
2.1295,-1.978
2.2163,-2.1926
2.3009,-2.4101
2.3824,-2.6287
2.4595,-2.8468
2.533,-3.0682
2.6025,-3.2908
1.8324,-1.2877
1.8828,-1.3982
1.9599,-1.5764
2.0476,-1.7873
2.1359,-2.0034
2.2214,-2.2206
2.3029,-2.4371
2.3553,-2.5815
2.4144,-2.751
2.4875,-2.9725
2.5654,-3.2259
1.8258,-1.2736
1.8702,-1.3703
1.9418,-1.5349
2.03,-1.7451
2.1181,-1.9589
2.2045,-2.1758
2.2874,-2.394
2.3661,-2.6115
2.4157,-2.7547
2.4725,-2.927
2.5409,-3.1479
1.8174,-1.2553
1.8521,-1.3307
1.9141,-1.4715
2.0005,-1.6735
2.0907,-1.8858
2.179,-2.0997
2.2656,-2.3186
2.3188,-2.4584
2.3813,-2.6288
2.4581,-2.8491
2.5299,-3.0689
2.5981,-3.292
1.833,-1.289
1.8844,-1.4018
1.9612,-1.58
2.0485,-1.7912
2.1363,-2.0075
2.2215,-2.2248
2.3031,-2.4435
2.3808,-2.6614
2.4554,-2.8824
2.5258,-3.1048
1.8137,-1.2473
1.8422,-1.3091
1.8981,-1.4343
1.9816,-1.626
2.0738,-1.8388
2.1652,-2.0536
2.2536,-2.2675
2.34,-2.4843
2.4231,-2.7023
2.502,-2.9197
2.5775,-3.1404
1.8135,-1.2469
1.8415,-1.3075
1.8971,-1.4315
1.9809,-1.6221
2.0738,-1.8345
2.1652,-2.0471
2.2554,-2.2625
2.3422,-2.4769
2.4266,-2.6944
2.5075,-2.9133
2.5844,-3.1335
1.8127,-1.2453
1.8379,-1.2998
1.8913,-1.4184
1.9735,-1.604
2.0664,-1.816
2.1577,-2.0286
2.2479,-2.244
2.3352,-2.4604
2.4187,-2.6761
2.4996,-2.8949
2.5772,-3.1149
2.6507,-3.3342
1.8342,-1.2918
1.886,-1.4055
1.964,-1.5852
2.0531,-1.798
2.1418,-2.0139
2.2003,-2.1603
2.263,-2.3221
2.3154,-2.4622
2.3775,-2.6348
2.4256,-2.7743
2.4837,-2.9504
2.5527,-3.1732
1.8192,-1.2593
1.8569,-1.3412
1.921,-1.487
2.0083,-1.6916
2.0989,-1.9061
2.1865,-2.1204
2.2717,-2.3377
2.3294,-2.4907
2.3874,-2.65
2.4366,-2.7912
2.4945,-2.9652
2.5639,-3.1859
1.8194,-1.2597
1.8578,-1.3431
1.9225,-1.4901
2.0098,-1.6952
2.0993,-1.9081
2.1873,-2.1243
2.2722,-2.3418
2.3254,-2.4837
2.3865,-2.6525
2.462,-2.8732
2.5324,-3.0935
1.8128,-1.2455
1.8386,-1.3013
1.8928,-1.4223
1.9741,-1.6079
2.0662,-1.8203
2.1567,-2.0333
2.2458,-2.2491
2.332,-2.466
2.4149,-2.6841
2.4944,-2.9034
2.5693,-3.1201
1.8126,-1.2452
1.8372,-1.2983
1.8907,-1.4171
1.9726,-1.6023
2.0645,-1.8124
2.1566,-2.0269
2.2464,-2.2424
2.3325,-2.4572
2.4161,-2.675
2.4964,-2.894
2.5733,-3.1143
1.8124,-1.245
1.8346,-1.2925
1.8856,-1.4057
1.9658,-1.5862
2.0587,-1.7975
2.1504,-2.01
2.2406,-2.2253
2.3283,-2.4416
2.4126,-2.657
2.4946,-2.8754
2.5733,-3.095
2.6479,-3.314
1.83,-1.2825
1.8785,-1.3885
1.954,-1.5603
2.0439,-1.7717
2.1335,-1.9871
2.2202,-2.2018
2.3047,-2.4193
2.3861,-2.638
2.4634,-2.856
2.5374,-3.0772
2.6077,-3.2996
1.833,-1.289
1.8839,-1.4006
1.9616,-1.5799
2.0495,-1.7908
2.138,-2.0068
2.2238,-2.2239
2.3056,-2.4404
2.3848,-2.6598
2.4603,-2.8805
2.5312,-3.1007
1.8133,-1.2465
1.8408,-1.3059
1.8958,-1.4289
1.9532,-1.5583
2.0458,-1.7684
2.1382,-1.9826
2.2285,-2.1979
2.3156,-2.4123
2.4009,-2.6295
2.4828,-2.8479
2.5605,-3.0658
2.6355,-3.2867
1.8269,-1.2758
1.8722,-1.3747
1.9455,-1.5414
2.0351,-1.7516
2.1252,-1.9668
2.2122,-2.1813
2.2971,-2.3987
2.3781,-2.6154
2.4562,-2.8352
2.5299,-3.0565
2.5988,-3.2773
1.8306,-1.2838
1.88,-1.3921
1.9554,-1.5659
2.0438,-1.7782
2.1319,-1.9942
2.2164,-2.2097
2.2982,-2.4283
2.3768,-2.648
2.4514,-2.869
2.5214,-3.0894
1.813,-1.246
1.8339,-1.2911
1.886,-1.407
1.9637,-1.5829
2.0561,-1.7943
2.1472,-2.007
2.2369,-2.2226
2.3238,-2.4391
2.4074,-2.6549
2.4885,-2.8736
2.5662,-3.0935
2.6398,-3.3128
1.8311,-1.2851
1.8807,-1.3933
1.9569,-1.5674
2.0465,-1.7792
2.1358,-1.9948
2.2217,-2.2098
2.305,-2.4278
2.3852,-2.6469
2.4611,-2.8654
2.5337,-3.0871
1.8125,-1.245
1.8362,-1.2961
1.8889,-1.4133
1.9698,-1.5971
2.0615,-1.8072
2.1532,-2.0218
2.2426,-2.2375
2.3283,-2.4524
2.4115,-2.6704
2.4913,-2.8896
2.5669,-3.1082
1.8124,-1.245
1.8346,-1.2925
1.8862,-1.4069
1.9667,-1.588
2.086,-1.8596
2.1648,-2.0429
2.2553,-2.2582
2.3423,-2.4725
2.427,-2.6899
2.5085,-2.9085
2.5863,-3.1284
1.8124,-1.2449
1.8359,-1.2953
1.8879,-1.4107
1.969,-1.5933
2.0621,-1.8048
2.1538,-2.0172
2.2441,-2.2325
2.3318,-2.4488
2.4159,-2.6643
2.4975,-2.8829
2.5757,-3.1026
2.6499,-3.3217
1.8314,-1.2857
1.8811,-1.3945
1.9574,-1.5693
2.0468,-1.7813
2.1483,-2.0264
2.2348,-2.2432
2.287,-2.3791
2.3413,-2.5249
2.4177,-2.7411
2.4907,-2.9627
2.5594,-3.1856
1.8202,-1.2614
1.8587,-1.3451
1.9237,-1.4933
2.0116,-1.7009
2.1014,-1.9159
2.1881,-2.1306
2.2722,-2.3483
2.3529,-2.5672
2.4291,-2.7856
2.502,-3.0072
2.5703,-3.2281
1.8256,-1.273
1.8701,-1.3703
1.9411,-1.5331
2.0293,-1.7432
2.1182,-1.9588
2.2039,-2.1739
2.2869,-2.392
2.3665,-2.6113
2.4415,-2.8301
2.5126,-3.0523
2.579,-3.2759
1.833,-1.289
1.8836,-1.4007
1.9605,-1.5803
2.047,-1.7918
2.1339,-2.0084
2.218,-2.2262
2.27,-2.3665
2.3012,-2.4528
2.3493,-2.5901
2.3845,-2.694
2.4559,-2.9161
2.5226,-3.1396
1.8176,-1.2556
1.8529,-1.3326
1.9152,-1.4747
2.0014,-1.6774
2.0911,-1.8899
2.1796,-2.106
2.2648,-2.3233
2.3148,-2.4558
2.3694,-2.6057
2.4445,-2.8223
2.5165,-3.0442
2.5837,-3.2676
1.8308,-1.2844
1.8799,-1.3922
1.9553,-1.568
2.0421,-1.7788
2.1291,-1.9953
2.2132,-2.2131
2.293,-2.4303
2.3414,-2.5676
2.3921,-2.7167
2.4622,-2.935
2.5287,-3.1586
1.8198,-1.2606
1.8582,-1.3442
1.9234,-1.4935
2.0093,-1.6977
2.0985,-1.9128
2.1847,-2.1277
2.2689,-2.3475
2.3193,-2.4841
2.3812,-2.6589
2.4255,-2.7892
2.4755,-2.9427
2.5435,-3.1637
1.8188,-1.2584
1.856,-1.3393
1.9201,-1.4855
2.0063,-1.6881
2.0969,-1.9026
2.1854,-2.1187
2.27,-2.3341
2.3208,-2.4684
2.3744,-2.6144
2.4515,-2.8346
2.5241,-3.0562
2.5916,-3.2774
1.8314,-1.2857
1.881,-1.3945
1.9565,-1.5695
2.0445,-1.7821
2.1324,-1.9983
2.2168,-2.2138
2.2716,-2.3594
2.3324,-2.5262
2.4088,-2.7466
2.453,-2.8811
2.5002,-3.0313
2.5659,-3.2531
1.8305,-1.2838
1.8793,-1.391
1.9537,-1.5645
